Code,Description,Scope,Area,MinLon,MinLat,MaxLon,MaxLat,LonCenter,LatCenter,Projection,OGCWKT,Proj4
EPSG:26903,EPSG Projection 26903 - NAD83 / UTM zone 3N,Large and medium scale topographic mapping and engineering survey.,"USA - 168°W to 162°W - AK, OCS",-168,49.6,-162,74.3,-165,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 3N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-165],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26903""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=3 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26904,EPSG Projection 26904 - NAD83 / UTM zone 4N,Large and medium scale topographic mapping and engineering survey.,"USA - 162°W to 156°W - AK, HI",-162,18,-156,74.7,-159,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 4N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-159],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26904""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=4 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26905,EPSG Projection 26905 - NAD83 / UTM zone 5N,Large and medium scale topographic mapping and engineering survey.,"USA - 156°W to 150°W - AK, HI",-156,18,-150,74.7,-153,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 5N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-153],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26905""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=5 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26906,EPSG Projection 26906 - NAD83 / UTM zone 6N,Large and medium scale topographic mapping and engineering survey.,"USA - 150°W to 144°W - AK, OCS",-150,54,-144,74.2,-147,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 6N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-147],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26906""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=6 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26907,EPSG Projection 26907 - NAD83 / UTM zone 7N,Large and medium scale topographic mapping and engineering survey.,North America - 144°W to 138°W,-144,58.7,-138,71.33,-141,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 7N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-141],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26907""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=7 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26908,EPSG Projection 26908 - NAD83 / UTM zone 8N,Large and medium scale topographic mapping and engineering survey.,North America - 138°W to 132°W,-138,52.5,-132,71,-135,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 8N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-135],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26908""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=8 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26909,EPSG Projection 26909 - NAD83 / UTM zone 9N,Large and medium scale topographic mapping and engineering survey.,North America - 132°W to 126°W,-132,49,-126,71,-129,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 9N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-129],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26909""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=9 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26910,EPSG Projection 26910 - NAD83 / UTM zone 10N,Large and medium scale topographic mapping and engineering survey.,North America - 126°W to 120°W,-126,34.4,-120,77,-123,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 10N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-123],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26910""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=10 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26911,EPSG Projection 26911 - NAD83 / UTM zone 11N,Large and medium scale topographic mapping and engineering survey.,North America - 120°W to 114°W and NAD83 by country,-120,27,-114,78.33,-117,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 11N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-117],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26911""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=11 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26912,EPSG Projection 26912 - NAD83 / UTM zone 12N,Large and medium scale topographic mapping and engineering survey.,North America - 114°W to 108°W and NAD83 by country,-114,24.83,-108,79.25,-111,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 12N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26912""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=12 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26913,EPSG Projection 26913 - NAD83 / UTM zone 13N,Large and medium scale topographic mapping and engineering survey.,North America - 108°W to 102°W and NAD83 by country,-108,17.83,-102,80.1,-105,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 13N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26913""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=13 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26914,EPSG Projection 26914 - NAD83 / UTM zone 14N,Large and medium scale topographic mapping and engineering survey.,North America - 102°W to 96°W and NAD83 by country,-102,15.5,-96,81,-99,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 14N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-99],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26914""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=14 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26915,EPSG Projection 26915 - NAD83 / UTM zone 15N,Large and medium scale topographic mapping and engineering survey.,North America - 96°W to 90°W and NAD83 by country,-96,14.25,-90,82,-93,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 15N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-93],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26915""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=15 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26916,EPSG Projection 26916 - NAD83 / UTM zone 16N,Large and medium scale topographic mapping and engineering survey.,North America - 90°W to 84°W and NAD83 by country,-90,17.7,-84,82.5,-87,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 16N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-87],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26916""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=16 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26917,EPSG Projection 26917 - NAD83 / UTM zone 17N,Large and medium scale topographic mapping and engineering survey.,North America - 84°W to 78°W and NAD83 by country,-84,24,-78,83,-81,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 17N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-81],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26917""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=17 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26918,EPSG Projection 26918 - NAD83 / UTM zone 18N,Large and medium scale topographic mapping and engineering survey.,North America - 78°W to 72°W and NAD83 by country,-78,33.83,-72,83.2,-75,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 18N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-75],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26918""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=18 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26919,EPSG Projection 26919 - NAD83 / UTM zone 19N,Large and medium scale topographic mapping and engineering survey.,North America - 72°W to 66°W and NAD83 by country,-72,40.8,-66,83.2,-69,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 19N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-69],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26919""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=19 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26920,EPSG Projection 26920 - NAD83 / UTM zone 20N,Large and medium scale topographic mapping and engineering survey.,North America - 66°W to 60°W and NAD83 by country,-66,43.33,-60,83,-63,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 20N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-63],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26920""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=20 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26921,EPSG Projection 26921 - NAD83 / UTM zone 21N,Large and medium scale topographic mapping and engineering survey.,Canada - 60°W to 54°W,-60,46.71,-54,55.5,-57,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 21N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-57],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26921""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=21 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26922,EPSG Projection 26922 - NAD83 / UTM zone 22N,Large and medium scale topographic mapping and engineering survey.,Canada - 54°W to 48°W,-54,46.5,-48,49.7,-51,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 22N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-51],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26922""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=22 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26923,EPSG Projection 26923 - NAD83 / UTM zone 23N,Large and medium scale topographic mapping and engineering survey.,Canada - 48°W to 42°W,-48,44,-42,48,-45,0,transverse_mercator,"PROJCS[""NAD83 / UTM zone 23N"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-45],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26923""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=23 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26929,EPSG Projection 26929 - NAD83 / Alabama East,Large and medium scale topographic mapping and engineering survey.,USA - Alabama - SPCS - E,-86.79,31,-84.89,35,-85.8333333333333,30.5,transverse_mercator,"PROJCS[""NAD83 / Alabama East"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",30.5],PARAMETER[""central_meridian"",-85.83333333333333],PARAMETER[""scale_factor"",0.99996],PARAMETER[""false_easting"",200000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26929""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]",+proj=tmerc +lat_0=30.5 +lon_0=-85.83333333333333 +k=0.99996 +x_0=200000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26930,EPSG Projection 26930 - NAD83 / Alabama West,Large and medium scale topographic mapping and engineering survey.,USA - Alabama - SPCS - W,-88.48,30.2,-86.3,35,-87.5,30,transverse_mercator,"PROJCS[""NAD83 / Alabama West"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",30],PARAMETER[""central_meridian"",-87.5],PARAMETER[""scale_factor"",0.999933333],PARAMETER[""false_easting"",600000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26930""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]",+proj=tmerc +lat_0=30 +lon_0=-87.5 +k=0.999933333 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
EPSG:26931,EPSG Projection 26931 - NAD83 / Alaska zone 1,Large and medium scale topographic mapping and engineering survey.,USA - Alaska - Panhandle,-141,54.5,-129.99,60.36,-133.666666666666,57,hotine_oblique_mercator,"PROJCS[""NAD83 / Alaska zone 1"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Hotine_Oblique_Mercator""],PARAMETER[""latitude_of_center"",57],PARAMETER[""longitude_of_center"",-133.6666666666667],PARAMETER[""azimuth"",323.1301023611111],PARAMETER[""rectified_grid_angle"",323.1301023611111],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",5000000],PARAMETER[""false_northing"",-5000000],AUTHORITY[""EPSG"",""26931""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]",+proj=omerc +lat_0=57 +lonc=-133.6666666666667 +alpha=323.1301023611111 +k=0.9999 +x_0=5000000 +y_0=-5000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
